subjectCode,courseNumber,distDesg,courseTitle
MUSI,S212E,"['YCHU', 'YCWR']",Brains of Genius: Mozart & Friends
MUSI,S265E,['YCHU'],"Jazz, Race & Gender in America"
MUSI,S290E,['YCHU'],Electronic Dance Music: History & Evolution
NSCI,S320,['YCSC'],Neurobiology
NSCI,S143,['YCSC'],Human Memory
PHIL,S100,['YCHU'],Happiness
PHIL,S175,['YCHU'],Introduction to Ethics
PHIL,S182,['YCHU'],Philosophy of Law
PHIL,S220,['YCHU'],Eastern Philosophy
PHIL,S165,['YCHU'],The Philosophy and Cognitive Science of Consciousness
PHIL,S152E,"['SUCR', 'YCHU']",Moralities of Everyday Life
PHYS,S100,['YCSC'],Science of Modern Technology and Public Policy
PHYS,S120,"['YCQR', 'YCSC']","Energy, Technology and Society"
PHYS,S165,"['SUCR', 'YCSC']",General Physics Laboratory
PHYS,S166,"['SUCR', 'YCSC']",General Physics Laboratory
PHYS,S180,"['SUCR', 'YCQR', 'YCSC']",University Physics
PHYS,S181,"['SUCR', 'YCQR', 'YCSC']",University Physics
PHYS,S101E,"['YCQR', 'YCSC']",Movie Physics
PLSC,S113,['YCSO'],Introduction to American Politics
PLSC,S126,['YCSO'],The Balance of Power: Theory and Practice
PLSC,S167,['YCSO'],International Human Rights and Politics
PLSC,S220,['YCSO'],Gender and Politics
PLSC,S252,['YCSO'],Crime and Punishment
PLSC,S391,['YCSO'],War and Constitutions
PLSC,S410,['YCSO'],Political Protests
PLSC,S258E,"['SUCR', 'YCSO']",Reading the Constitution
PLSC,S348,['YCSO'],Social Science for a Globalized World
PLSC,S270E,['YCSO'],Disinformation and Democracy
PORT,S112,['YCL1'],Elementary Portuguese for Speakers of Romance Languages I
PORT,S352,['YCHU'],Introduction to Brazil
PORT,S122,['YCL2'],Elementary Portuguese for Speakers of Romance Languages II
PSYC,S126,['YCSO'],Attraction and Relationships
PSYC,S110E,['YCSO'],Introduction to Psychology
PSYC,S141E,['YCSO'],The Criminal Mind
PSYC,S139E,"['SUCR', 'YCSO']",Mental Lives of Babies and Animals
PSYC,S152E,"['SUCR', 'YCHU']",Moralities of Everyday Life
PSYC,S179E,['YCSO'],Thinking
PSYC,S180E,['YCSO'],Abnormal Psychology
PSYC,S350E,"['SUCR', 'YCSO']",Autism and Related Disorders
PSYC,S107,['YCSO'],Human Memory
RLST,S284,['YCHU'],From Crusade to Enlightnement: Medieval & Early Modern Europe
RLST,S136,['YCHU'],Introduction to Islam
RUSS,S130,"['SUAB', 'YCL3']",Second-Year Russian I
RUSS,S140,"['SUAB', 'YCL4']",Second-Year Russian II
RUSS,S150,"['SUAB', 'YCL5']",Third-Year Russian I
RUSS,S151,"['SUAB', 'YCL5']",Third-Year Russian II
RUSS,S160,['YCL5'],Fourth-Year Russian I
RUSS,S242,"['SUAB', 'YCHU']",Russian Culture
SCIE,S101,['YCWR'],Scientific Research: Process and Presentation
SOCY,S151,['YCSO'],Foundations of Modern Social Theory
SOCY,S167,['YCSO'],Social Networks and Society
SOCY,S209,['YCSO'],The Sociological Imagination
SOCY,S216,['YCSO'],Social Movements
SOCY,S236,['YCSO'],Society and Politics of North Africa
SOCY,S286,['YCSO'],Culture of Southeastern Europe
SPAN,S999E,[],Spanish for Reading
SPAN,S130,"['SUAB', 'YCL3']",Intermediate Spanish I
SPAN,S140,"['SUAB', 'YCL4']",Intermediate Spanish II
SPAN,S148,['YCHU'],"Spain, 1936 to the Present: History, Literature and Culture"
SPAN,S149,['YCHU'],Ecuador from Pre-Columbian Times to Present
SPAN,S240,"['YCHU', 'YCL5']",Advanced Spanish Language and Andean Culture
SPAN,S242,"['YCHU', 'YCL5']","Language, Culture, and Society of Spain"
S&DS,S107,['YCQR'],Introduction to Statistics
THST,S232,['YCHU'],Chekhov in Performance
WGSS,S275,['YCSO'],Race and Gender in Asian American Popular Culture
WGSS,S293,['YCHU'],The Olympic Games: Ancient to Modern
WGSS,S120,"['YCSO', 'YCWR']","Women, Food, and Culture"
USAF,101,[],Heritage and Values of the U.S. Air Force I
USAF,301,[],Leading People and Effective Communication I
USAF,401,[],"National Security, Leadership Responsibilities and Commissioning Preparation I"
USAF,200,[],Team and Leadership Fundamentals I
AFAM,160,"['PREI', 'YCHU']",The Rise and Fall of Atlantic Slavery
AFAM,170,"['PREI', 'YCHU']",Sickness and Health in African American History
AFAM,227,"['PREI', 'YCHU']",From the Voting Rights Act to #blacklivesmatter
AFAM,231,['YCSO'],Sex and Gender in the Black Diaspora
AFAM,305,['YCHU'],African American Autobiography
AFAM,471,[],Independent Study: African American Studies
AFAM,480,[],Senior Colloquium: African American Studies
AFAM,378,"['YCHU', 'YCSO']",Anthropology of the Young and the Dispossessed
AFAM,213,"['YCHU', 'YCWR']",Medicine and Race in the Slave Trade
AFAM,390,['YCSO'],Ethnography of the African American Community
AFAM,180,"['YCHU', 'YCWR']",Caribbean Baseball: A Cultural History
AFAM,313,['YCHU'],Embodying Story
AFAM,192,['YCSO'],Third World Studies
AFAM,373,['YCHU'],White America
AFAM,399,['YCSO'],Race and Capitalism
AFAM,183,['YCHU'],Afro-Modernism in the Twentieth Century
AFAM,203,['YCHU'],Coltrane and Hendrix
AFAM,253,['YCHU'],"Jazz in Transition, 1960–2000"
AFAM,259,['YCHU'],Education and Empire
AFAM,216,['YCHU'],Family Narratives/Cultural Shifts
AFAM,202,"['YCHU', 'YCWR']",Life and Writings of Frederick Douglass
AFAM,244,['YCSO'],The Politics of Crime and Punishment in American Cities
AFAM,246,['YCHU'],Introduction to African American Cinema
AFAM,426,"['YCHU', 'YENS']",Toni Morrison & the Matter of Black Life
AFAM,248,['YCHU'],Golden Age of Television
AFAM,315,['YCSO'],Black Feminist Theory
AFAM,115,['YCHU'],“We Interrupt this Program:  The Multidimensional Histories of Queer and Trans Politics”
AFST,184,"['PREI', 'YCHU']",The Rise and Fall of Atlantic Slavery
AFST,160,['YCSO'],What is the Global South? Africa in the World
AFST,306,[],Social Enterprise in Developing Economies II
AFST,128,['YCHU'],Magic and Ritual in Ancient Egypt and the Near East
AFST,238,['YCSO'],Third World Studies
AFST,333,['YCHU'],African Encounters with Colonialism
AFST,335,['YCHU'],A History of South Africa
AFST,234,"['YCSO', 'YEPA']","Market Liberalism, Socialist Planning, and Ideas of Development"
AFST,250,"['YCHU', 'YENS']",African Reconciliation Narratives
AFST,400,"['YCSO', 'YEPA']",Democratic Politics and Public Policy in Contemporary Africa
AFST,295,"['YCHU', 'YCWR', 'YENJ']",Postcolonial Ecologies
AFST,481,"['YCHU', 'YCWR']",Medicine and Race in the Slave Trade
AFST,327,['YEPA'],Human-Wildlife Conflict in Africa
AFST,231,['YCSO'],Sex and Gender in the Black Diaspora
AKKD,110,['YCL1'],Elementary Akkadian I
ASL,110,['YCL1'],American Sign Language I
ASL,130,['YCL3'],American Sign Language III
AMST,160,"['PREI', 'YCHU']",The Rise and Fall of Atlantic Slavery
AMST,227,"['PREI', 'YCHU']",From the Voting Rights Act to #blacklivesmatter
AMST,451,['YCHU'],"Religion, War, and the Meaning of America"
AMST,349,[],Technologies of Movement Research
AMST,116,['YCHU'],How to Build an American Religion
AMST,257,"['YCHU', 'YENJ']",Modern Apocalyptic Narratives
AMST,332,['YCHU'],Humbugs and Visionaries: American Artists and Writers Before the Civil War
AMST,335,"['YCHU', 'YCSO']",Indigenous Geographies
AMST,369,['YCHU'],Marxism and Social Movements in the Twentieth Century
AMST,406,"['YCHU', 'YCWR', 'YENJ']",The Spectacle of Disability
AMST,410,"['YCHU', 'YCWR']","Asian American Women and Gender, 1830 to the Present"
AMST,439,"['YCHU', 'YCSO']",Fruits of Empire
AMST,441,"['PREI', 'YCHU', 'YCWR']",Indians and the Spanish Borderlands
AMST,462,['YCSO'],The Study of Privilege in the Americas
AMST,471,[],Individual Reading and Research for Juniors and Seniors
AMST,486,['YCHU'],"Asian American Studies of Race, Colonialism, and Empire"
AMST,493,[],Senior Project for the Intensive Major
AMST,238,['YCSO'],Third World Studies
AMST,355,['YCHU'],White America
AMST,341,['YCSO'],Race and Capitalism
AMST,345,['YCSO'],Latinx Ethnography
AMST,463,[],Documentary Film Workshop
AMST,007,"['YCHU', 'YCWR']",Furniture and American Life
AMST,188,"['PREI', 'YCHU']",The Colonial Period of American History
AMST,236,"['YCHU', 'YCWR']",American Energy History
AMST,435,"['YANS', 'YCSO']",Inequality in America
AMST,403,['YCHU'],Introduction to Public Humanities
AMST,141,['YCHU'],The American West
AMST,309,['YCHU'],Education and Empire
AMST,374,"['YCHU', 'YCWR', 'YENJ']",Cultures of Militarism in Asia and the Pacific
AMST,029,['YCHU'],Henry Thoreau
AMST,325,['YCHU'],The Essay Film and the Video Essay
AMST,479,['YCHU'],The Displaced: Migrant and Refugee Narratives of the 20th and 21st Centuries
AMST,443,"['YCHU', 'YENS']",Toni Morrison & the Matter of Black Life
AMST,312,['YCHU'],Postcolonial Cities of the West
GREK,110,['YCL1'],Beginning Greek: The Elements of Greek Grammar
GREK,131,['YCL3'],Greek Prose: An Introduction
GREK,419,['YCL5'],Helen After Troy
GREK,452,['YCL4'],Greeks & Persians
ANTH,211,['YCSO'],Sex and Gender in the Black Diaspora
ANTH,011,"['YANB', 'YCSO']",Reproductive Technologies
ANTH,061,"['YANA', 'YANB', 'YCSO']",Understanding Human Origins
ANTH,116,"['YANB', 'YCSC', 'YCSO']",Introduction to Biological Anthropology
ANTH,171,"['YANA', 'YANS', 'YCSO']",Great Civilizations of the Ancient World
ANTH,205,"['YANL', 'YANS', 'YCSO']","Language, Culture, and Identity"
ANTH,300,"['YANB', 'YCSC', 'YCSO']",Primate Behavior and Ecology
ANTH,316L,['YANA'],Introduction to Archaeological Laboratory Sciences
ANTH,322,['YCSO'],Environmental Justice in South Asia
ANTH,342,['YCSO'],Cultures and Markets in Asia
ANTH,379,"['YANS', 'YCHU', 'YCSO']",Anthropology of the Young and the Dispossessed
ANTH,413,['YCSO'],"Language, Culture, and Ideology"
ANTH,417,"['YANA', 'YCSO']",Maya Hieroglyphic Writing
ANTH,450,"['YANA', 'YCSO']",Analysis of Lithic Technology
ANTH,406,['YCSO'],Rivers: Nature and Politics
ANTH,471,"['YANA', 'YANB', 'YANL', 'YANS']",Readings in Anthropology
ANTH,491,"['YANA', 'YANB', 'YANL', 'YANS']",The Senior Essay
ANTH,366,"['YANS', 'YCSO']",Inequality in America
ANTH,448,"['YANB', 'YANS', 'YCSO']",Medical Anthropology at the Intersections: Theory and Ethnography
ANTH,388,['YCSO'],Politics of Culture in Southeast Asia
ANTH,244,"['YANS', 'YCSO']",Social Change in Contemporary Southeast Asia
ANTH,236,['YCSO'],"Obesity: Biology, Evolution, and Society"
ANTH,129,"['YANS', 'YCSO']",Society and Politics of the Middle East
ANTH,367,['YANS'],Technology and Culture
ANTH,269,"['YANB', 'YCSO']",Apes and Human Evolution
ANTH,409,['YCSO'],Climate and Society from Past to Present
ANTH,318,['YCSO'],Peril and Possibility in the South Asian City
ANTH,386,"['YCSO', 'YCWR']","Humanitarian Interventions: Ethics, Politics, and Health"
ANTH,160,['YCSO'],What is the Global South? Africa in the World
ANTH,258,['YCSO'],Cold War in the First Person: Anthropology of Everyday Life under the Superpowers
ANTH,330,['YCSO'],Peoples & Cultures of the Arabian Peninsula
AMTH,342,['YCQR'],Linear Systems
AMTH,428,"['YCQR', 'YCSC']",Science of Complex Systems
AMTH,420,"['YCQR', 'YCSC', 'YMAS']",The Mathematics of Data Science
AMTH,247,['YCQR'],Partial Differential Equations
AMTH,262,['YCQR'],Computational Tools for Data Science
AMTH,437,['YCQR'],Optimization Techniques
AMTH,447,"['YMAN', 'YMAS']",Partial Differential Equations
APHY,050,['YCSC'],Science of Modern Technology and Public Policy
APHY,293,"['YCQR', 'YCSC']",Einstein and the Birth of Modern Physics
APHY,439,"['YCQR', 'YCSC']",Basic Quantum Mechanics
APHY,448,"['YCQR', 'YCSC']",Solid State Physics I
APHY,458,"['YCQR', 'YCSC']",Principles of Optics with Applications
APHY,420,"['YCQR', 'YCSC']",Thermodynamics and Statistical Mechanics
APHY,469,[],Special Projects
ARBC,110,['YCL1'],Elementary Modern Standard Arabic I
ARBC,130,['YCL3'],Intermediate Modern Standard Arabic I
ARBC,136,['YCL3'],Intermediate Classical Arabic I
ARBC,150,['YCL5'],Advanced Modern Standard Arabic I
ARBC,162,['YCL5'],Modern Arabic Political Thought
ARBC,193,[],Moroccan Arabic
ARBC,170,['YCL5'],Creative Writing in Arabic
ARCG,171,"['YANA', 'YANS', 'YCSO']",Great Civilizations of the Ancient World
ARCG,316L,['YANA'],Introduction to Archaeological Laboratory Sciences
ARCG,417,"['PREI', 'YANA', 'YCSO']",Maya Hieroglyphic Writing
ARCG,450,"['YANA', 'YCSO']",Analysis of Lithic Technology
ARCG,128,['YCHU'],Magic and Ritual in Ancient Egypt and the Near East
ARCG,244,['YCHU'],The Age of Akhenaton
ARCG,170,['YCHU'],"Roman Art: Empire, Identity, and Society"
ARCH,006,['YCHU'],"Architectures of Urbanism: Thinking, Seeing, Writing the City"
ARCH,150,['YCHU'],Introduction to Architecture
ARCH,161,"['YCQR', 'YCSC']",Introduction to Structures
ARCH,250,[],Methods and Form in Architecture I
ARCH,260,['YCHU'],History of Architecture I: Antiquity to the Baroque
ARCH,345,['YCHU'],Civic Art: Introduction to Urban Design
ARCH,353,['YCHU'],Urban Field Geography
ARCH,450,[],Senior Studio
ARCH,490,[],Senior Research Colloquium
ARCH,375,['YCHU'],American Gothic
ARMN,450,['YCL1'],Classical Armenian I
ART,006,['YCHU'],Art of the Printed Word
ART,013,['YCHU'],Temperamental Spaces
ART,138,['YCHU'],Digital Photography Seeing in Color
ART,237,['YCHU'],Intermediate Black & White Photography Visual Voice
ART,332,['YCHU'],Painting Time
ART,356,[],Printmaking I
ART,370,[],Motion Design
ART,388,[],"Edging Temporality: Screen, Picture, Image"
ART,395,['YCHU'],Junior Seminar
ART,432,['YCHU'],Painting Studio: The Narrative Figure
ART,442,[],Advanced Film Writing and Directing
ART,468,[],Advanced Graphic Design: Series and Systems
ART,495,[],Senior Project I
ART,389,['YCHU'],Postmodern Dance
ART,225,[],Adventures in Self-Publishing
ART,239,[],Introduction to Visual Storytelling
ART,294,[],Technology and the Promise of Transformation
ART,471,[],Independent Projects
ASTR,110,"['YCQR', 'YCSC']",Planets and Stars
ASTR,155,['YCSC'],Introduction to Astronomical Observing
ASTR,180,"['YCQR', 'YCSC']",Introduction to Relativity and Black Holes
ASTR,355,"['YCQR', 'YCSC']",Observational Astronomy
ASTR,385,"['YCQR', 'YCSC']",Introduction to Radio Astronomy
ASTR,420,['YCQR'],Computational Methods for Astrophysics
ASTR,471,[],Independent Project in Astronomy
ASTR,490,[],The Two-Term Senior Project
ASTR,040,['YCSC'],Expanding Ideas of Time and Space
ASTR,430,"['YCQR', 'YCSC']",Galaxies
BENG,205,['YCSC'],Discovery and Design in Biomedical Research
BENG,280,[],Sophomore Seminar in Biomedical Engineering
BENG,350,['YCSC'],Physiological Systems
BENG,353,['YCQR'],Introduction to Biomechanics
BENG,355L,['YCSC'],Physiological Systems Laboratory
BENG,410,"['YCQR', 'YCSC']",Physical and Chemical Basis of Bioimaging and Biosensing
BENG,422,"['YCQR', 'YCSC']",Engineering and Biophysical Approaches to Cancer
BENG,434,['YCSC'],Biomaterials
BENG,444,"['YCQR', 'YCSC']",Modern Medical Imaging: Lecture and Demonstrations
BENG,445,[],Biomedical Image Processing and Analysis
BENG,463,"['YCQR', 'YCSC']",Immunoengineering
BENG,471,[],Special Projects
BENG,473,[],Senior Project
BENG,480,[],Seminar in Biomedical Engineering
BENG,475,"['YCQR', 'YCSC']",Computational Vision and Biological Perception
BENG,459,['YCQR'],Neuromuscular Biomechanics
SBCR,110,['YCL1'],Elementary Bosnian-Croatian-Serbian I
SBCR,130,['YCL3'],Intermediate Bosnian Croatian Serbian I
BURM,110,['YCL1'],Elementary Burmese I
CENG,300,"['YCQR', 'YCSC']",Chemical Engineering Thermodynamics
CENG,411,"['YCQR', 'YCSC']",Separation and Purification Processes
CENG,480,"['YCQR', 'YCSC']",Chemical Engineering Process Control
CENG,373,"['YCQR', 'YCSC']",Air Pollution Control
CENG,377,['YCSC'],Water Quality Control
CHEM,163,"['YCQR', 'YCSC']",Comprehensive University Chemistry I
CHEM,174,['YCSC'],Organic Chemistry for First Year Students I
CHEM,226L,"['YCSC', 'YCWR']",Intensive Advanced Chemistry Laboratory
CHEM,332,"['YCQR', 'YCSC']",Physical Chemistry with Applications in the Physical Sciences I
CHEM,400,[],Current Chemistry Seminar
CHEM,418,['YCSC'],Advanced Organic Chemistry I
CHEM,421,['YCSC'],Chemical Biology
CHEM,423,['YCSC'],Synthetic Methods in Organic Chemistry
CHEM,437,[],Chemistry of Isotopes
CHEM,440,"['YCQR', 'YCSC']",Molecules and Radiation I
CHEM,452,['YCSC'],Organometallic Chemistry
CHEM,457,['YCSC'],Modern Coordination Chemistry
CHEM,470,"['YCQR', 'YCSC']",Quantum Chemistry
CHEM,430,"['YCQR', 'YCSC']",Statistical Mechanics and Thermodynamics
CHLD,125,"['YCSO', 'YCWR']",Child Development
CHLD,334,[],Developmental Psychopathology
CHNS,110,['YCL1'],Elementary Modern Chinese I
CHNS,112,['YCL1'],Elementary Modern Chinese for Heritage Speakers
CHNS,132,['YCL3'],Intermediate Modern Chinese for Heritage Speakers
CHNS,150,['YCL5'],Advanced Modern Chinese I
CHNS,152,['YCL5'],Advanced Modern Chinese for Heritage Speakers
CHNS,154,['YCL5'],Advanced Modern Chinese III
CHNS,162,['YCL5'],Advanced Modern Chinese for Heritage Speakers III
CHNS,164,['YCL5'],Chinese for Reading Contemporary Fiction
CHNS,166,['YCL5'],Chinese for Current Affairs
CHNS,168,['YCL5'],Chinese for Global Enterprises
CHNS,170,['YCL5'],Introduction to Literary Chinese I
CHNS,172,['YCL5'],Chinese for Scholarly Conversation
CHNS,200,"['YCHU', 'YXWR']",The Chinese Tradition
CLCV,034,['YCHU'],Medicine and Disease in the Ancient World
CLCV,206,"['PREI', 'YCHU']",The Roman Republic
CLCV,311,['YCHU'],Egypt of the Pharaohs
CLCV,450,['PREI'],Two-Term Senior Project for the Major in Classical Civilization
CLCV,125,"['YCHU', 'YXWR']",Introduction to Ancient Philosophy
CLCV,170,['YCHU'],"Roman Art: Empire, Identity, and Society"
CLCV,216,['YCHU'],Dionysus in Modernity
CLCV,211,"['YCHU', 'YCWR']",Laughing Matters: Satire and the Limits of Free Speech in Ancient Greece and Rome
CLCV,200,"['PREI', 'YCHU']","Global Leadership, 600 BCE–600 CE"
CLSS,490,[],Two-Term Senior Essay for the Intensive Major in Classics
CLSS,407,['YCHU'],Indo-European Linguistics
CGSC,110,['YCSO'],Introduction to Cognitive Science
CGSC,175,['YCSC'],The Mystery of Sleep
CGSC,471,[],Directed Research in Cognitive Science
CGSC,473,[],Directed Reading in Cognitive Science
CGSC,352,['YCSC'],Arrested or Adaptive Development of the Adolescent Brain
LITR,174,['YCHU'],Women and Literature in Traditional China
LITR,285,['YCHU'],The Modern Novel in Brazil and Japan
LITR,023,"['YCHU', 'YCWR']","Modern South Asian Literature, 1857-2017"
LITR,168,"['YCHU', 'YCWR']",Tragedy in the European Literary Tradition
LITR,183,['YCHU'],Dante in Translation
LITR,327,"['YCHU', 'YCWR']","Saying Goodbye: Meditations on Art, Death and Afterlives, the Bible through Shakespeare and Sor Juan"
LITR,022,"['YCHU', 'YCWR']",Music and Literature
LITR,130,['YCHU'],How to Read
LITR,179,['YCHU'],Gender and Genre in Renaissance Love Poetry
LITR,218,['YCHU'],The Faust Tradition
LITR,358,"['YCHU', 'YCWR']",East German Literature and Film
LITR,368,['YCHU'],"The Third Reich in Postwar German Film, 1945-2007"
LITR,318,['YCHU'],"The Arabian Nights, Then and Now"
